Consulta Dinâmica de Receita 01/2019 - 06/2020
Alínea;Subalínea;Exercício;Mês;Receita Prevista;Receita Realizada;Diferença;% Realizado;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"5";46.951.028,00;19.598.015,96;27.353.012,04;41,74;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2019";"6";11.534.049,00;0,00;11.534.049,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"6";0,00;178.061,53;-178.061,53;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIO DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃO";"2020";"5";5.689.452,00;0,00;5.689.452,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIO DA UNIÃO PARA O SISTEMA ÚNICO DE SAÚDE - SU";"2019";"1";39.787.565,00;0,00;39.787.565,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE INFRA-E";"2019";"3";35.404.364,00;0,00;35.404.364,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE INFRA-E";"2019";"4";0,00;0,00;0,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE SANEAME";"2019";"1";13.900.000,00;0,00;13.900.000,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE SANEAME";"2020";"1";9.067.814,00;0,00;9.067.814,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2019";"1";11.724.347,00;137.263,84;11.587.083,16;1,17;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2020";"1";11.327.652,00;306.923,69;11.020.728,31;2,71;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2019";"2";0,00;408.429,98;-408.429,98;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2020";"2";0,00;2.704.238,39;-2.704.238,39;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2019";"3";0,00;302.708,47;-302.708,47;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2020";"3";0,00;220.378,26;-220.378,26;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2019";"4";0,00;261.036,77;-261.036,77;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2020";"4";0,00;204.417,70;-204.417,70;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2019";"5";0,00;2.071.899,84;-2.071.899,84;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2020";"5";0,00;1.376.719,90;-1.376.719,90;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2019";"6";0,00;510.710,07;-510.710,07;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIA DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2020";"6";0,00;250.597,37;-250.597,37;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2019";"1";21.709.097,00;1.556.693,70;20.152.403,30;7,17;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"1";15.519.551,00;3.521.764,03;11.997.786,97;22,69;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"2";0,00;332.067,77;-332.067,77;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2019";"3";0,00;100.000,00;-100.000,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"3";0,00;348.807,65;-348.807,65;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2019";"4";0,00;100.000,00;-100.000,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"4";0,00;6.294.663,18;-6.294.663,18;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2019";"5";0,00;250.000,00;-250.000,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"5";11.011.975,00;330.376,31;10.681.598,69;3,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2019";"6";0,00;100.000,00;-100.000,00;0,00;
"TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"6";0,00;2.611.666,58;-2.611.666,58;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2019";"1";694.430.292,00;44.703.361,37;649.726.930,63;6,44;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2020";"1";740.272.413,00;54.678.242,02;685.594.170,98;7,39;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2019";"2";0,00;58.069.475,64;-58.069.475,64;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2020";"2";0,00;58.177.825,84;-58.177.825,84;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2019";"3";0,00;56.532.799,90;-56.532.799,90;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2020";"3";0,00;74.668.313,38;-74.668.313,38;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2019";"4";0,00;57.109.616,36;-57.109.616,36;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2020";"4";0,00;100.831.386,31;-100.831.386,31;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2019";"5";0,00;58.355.015,95;-58.355.015,95;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2020";"5";119.611.117,00;136.670.492,60;-17.059.375,60;114,26;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2019";"6";0,00;56.191.079,18;-56.191.079,18;0,00;
"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES F";"TRANSFERÊNCIA DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE  SUS  REPASSES F";"2020";"6";28.514.376,00;75.457.625,62;-46.943.249,62;264,63;
"TRANSFERÊNCIA FINANCEIRA DO ICMS - DESONERAÇÃO - L.C. Nº 87/96";"TRANSFERÊNCIA FINANCEIRA DO ICMS - DESONERAÇÃO - L.C. Nº 87/96 - PRINC";"2019";"1";15.854.478,00;0,00;15.854.478,00;0,00;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2019";"1";10.984.300,00;300.000,00;10.684.300,00;2,73;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2020";"1";65.451.604,00;23.454.554,50;41.997.049,50;35,83;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2020";"2";1.625.251,00;0,00;1.625.251,00;0,00;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2019";"3";967.282,00;780.000,00;187.282,00;80,64;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2020";"3";0,00;3.706.400,00;-3.706.400,00;0,00;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2019";"4";300.000,00;5.500.770,00;-5.200.770,00;1.833,59;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2020";"4";0,00;957.382,51;-957.382,51;0,00;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2019";"5";1.350.000,00;0,00;1.350.000,00;0,00;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2020";"5";5.066.193,00;0,00;5.066.193,00;0,00;
"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS";"TRANSFERÊNCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS - PRINCIP";"2019";"6";6.682.266,00;527.933,25;6.154.332,75;7,90;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2019";"1";58.873.030,00;78.991,89;58.794.038,11;0,13;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"1";32.510.991,00;1.871.900,00;30.639.091,00;5,76;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"2";0,00;5.880.119,89;-5.880.119,89;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2019";"3";130.277,00;1.887.779,48;-1.757.502,48;1.449,05;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"3";2.008.184,00;0,00;2.008.184,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2019";"4";0,00;0,00;0,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"4";0,00;603.757,34;-603.757,34;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"5";6.494.258,00;1.365.102,64;5.129.155,36;21,02;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2019";"6";2.249.727,00;754.900,38;1.494.826,62;33,56;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO - PRINCIPAL";"2020";"6";0,00;577.299,41;-577.299,41;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE ASSISTÊ";"2019";"1";1.300.885,00;0,00;1.300.885,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2019";"1";44.836.311,00;153.517,79;44.682.793,21;0,34;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2020";"1";30.049.548,00;0,00;30.049.548,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2019";"2";0,00;283.391,72;-283.391,72;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2020";"2";0,00;0,00;0,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2019";"3";0,00;1.088.422,54;-1.088.422,54;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2020";"4";0,00;3.484.073,04;-3.484.073,04;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2019";"5";0,00;566.783,44;-566.783,44;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2020";"5";0,00;852.627,09;-852.627,09;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃ";"2020";"6";0,00;284.209,03;-284.209,03;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES";"TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO PARA O SISTEMA ÚNICO DE SAÚDE - S";"2019";"1";62.728.778,00;0,00;62.728.778,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2019";"1";31.721.176,00;0,00;31.721.176,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"1";93.088.767,00;0,00;93.088.767,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"2";3.729.358,00;0,00;3.729.358,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"5";2.352.500,00;0,00;2.352.500,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"OUTRAS TRANSFERÊNCIAS DE CONVÊNIO DOS ESTADOS - PRINCIPAL";"2020";"6";4.000.000,00;0,00;4.000.000,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE INFR";"2019";"1";89.138.722,00;0,00;89.138.722,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE INFR";"2020";"1";158.199.032,00;0,00;158.199.032,00;0,00;
"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUA";"TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE INFR";"2020";"2";0,00;0,00;0,00;0,00;
"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2019";"1";1.236.864,00;0,00;1.236.864,00;0,00;
"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS";"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - PRINCIPAL";"2020";"1";6.328.454,00;0,00;6.328.454,00;0,00;
"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - ESPECÍFICAS DE ESTADOS, DF E";"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - ESPECÍFICAS DE ESTADOS, DF E";"2020";"3";0,00;150.000,00;-150.000,00;0,00;
"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - ESPECÍFICAS DE ESTADOS, DF E";"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - ESPECÍFICAS DE ESTADOS, DF E";"2020";"4";0,00;13.000,00;-13.000,00;0,00;
"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - ESPECÍFICAS DE ESTADOS, DF E";"TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS - ESPECÍFICAS DE ESTADOS, DF E";"2020";"5";0,00;2.500,00;-2.500,00;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2019";"1";2.488.713,00;391.645,17;2.097.067,83;15,74;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2020";"1";3.413.597,00;51.928,29;3.361.668,71;1,52;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2019";"2";0,00;84.353,89;-84.353,89;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2020";"2";0,00;50.858,62;-50.858,62;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2019";"3";0,00;86.908,33;-86.908,33;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2020";"3";0,00;53.270,93;-53.270,93;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2019";"4";0,00;62.685,38;-62.685,38;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2020";"4";0,00;32.009,31;-32.009,31;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2019";"5";0,00;793.088,14;-793.088,14;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2020";"5";0,00;47.358,89;-47.358,89;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2019";"6";0,00;185.838,36;-185.838,36;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS";"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - PRINCIPAL";"2020";"6";0,00;31.595,59;-31.595,59;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M";"OUTRAS TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M - NÃO";"2020";"3";0,00;9.746,00;-9.746,00;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M";"OUTRAS TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M - NÃO";"2020";"4";0,00;40.006,99;-40.006,99;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M";"OUTRAS TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M - NÃO";"2020";"5";0,00;5.460,00;-5.460,00;0,00;
"TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M";"OUTRAS TRANSFERÊNCIAS DE PESSOAS FÍSICAS - ESPECÍFICAS DE E/DF/M - NÃO";"2020";"6";218.741,00;3.700,00;215.041,00;1,69;
